customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_04138,Female,0,Yes,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),20.49,741.65,No
CUST_04139,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,81.71,1402.24,No
CUST_04140,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,108.54,2308.3,No
CUST_04141,Female,0,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.53,4057.07,Yes
CUST_04142,Female,0,Yes,Yes,58,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,84.39,4939.41,No
CUST_04143,Female,0,Yes,Yes,8,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.74,644.33,No
CUST_04144,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,52.54,2005.43,No
CUST_04145,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),32.02,844.4,Yes
CUST_04146,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.4,2628.07,No
CUST_04147,Male,1,Yes,Yes,30,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),23.86,721.22,No
CUST_04148,Male,1,No,Yes,9,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,96.0,910.28,No
CUST_04149,Female,0,No,Yes,32,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),72.35,2333.76,No
CUST_04150,Female,1,No,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,98.13,1092.04,No
CUST_04151,Female,0,No,No,34,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.6,1634.99,No
CUST_04152,Female,1,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),100.08,1821.83,No
CUST_04153,Male,0,No,No,19,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,49.54,968.64,Yes
CUST_04154,Male,0,Yes,No,54,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.38,1669.65,Yes
CUST_04155,Male,0,Yes,No,37,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),72.45,2702.99,No
CUST_04156,Female,0,No,No,12,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,114.42,1395.36,No
CUST_04157,Female,0,No,Yes,4,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.27,255.34,No
CUST_04158,Female,0,Yes,Yes,43,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,70.57,3053.69,No
CUST_04159,Female,0,No,No,27,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,64.03,1752.21,Yes
CUST_04160,Male,0,No,No,51,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,64.66,3327.46,No
CUST_04161,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.86,205.86,No
CUST_04162,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),61.09,404.76,Yes
CUST_04163,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.68,3880.33,Yes
CUST_04164,Female,0,Yes,Yes,68,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,93.98,6405.28,No
CUST_04165,Female,1,Yes,Yes,44,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,32.26,1442.53,No
CUST_04166,Male,0,Yes,No,15,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.3,1191.92,No
CUST_04167,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),85.54,3593.86,No
CUST_04168,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),57.04,668.06,No
CUST_04169,Male,0,No,No,11,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.01,839.75,Yes
CUST_04170,Female,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,90.5,6003.66,No
CUST_04171,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,65.44,1801.12,No
CUST_04172,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,52.0,3038.91,No
CUST_04173,Female,0,No,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,102.12,7362.21,No
CUST_04174,Male,0,Yes,Yes,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.86,2541.53,No
CUST_04175,Female,0,No,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,40.1,879.04,No
CUST_04176,Male,1,No,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,108.72,7855.69,No
CUST_04177,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,73.63,96.06,No
CUST_04178,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.69,3718.88,No
CUST_04179,Female,0,No,No,13,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),109.1,1459.51,Yes
CUST_04180,Male,0,Yes,Yes,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.85,665.75,No
CUST_04181,Male,0,No,Yes,58,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,45.81,2700.3,No
CUST_04182,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,54.55,929.76,No
CUST_04183,Male,1,No,No,12,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),104.9,1289.55,No
CUST_04184,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),68.06,3555.99,Yes
CUST_04185,Female,0,No,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,47.38,3350.44,No
CUST_04186,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),116.14,6043.66,No
CUST_04187,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,40.14,1512.91,No
CUST_04188,Female,0,No,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,80.25,283.52,No
CUST_04189,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.65,517.91,No
CUST_04190,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),64.03,644.54,No
CUST_04191,Female,0,No,Yes,47,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,28.81,1355.98,No
CUST_04192,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,44.23,1844.41,No
CUST_04193,Female,0,No,Yes,64,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),35.03,2245.63,No
CUST_04194,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,94.46,3970.96,Yes
CUST_04195,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.17,3855.58,Yes
CUST_04196,Female,0,No,Yes,9,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,99.0,901.46,Yes
CUST_04197,Male,0,No,No,14,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.32,1260.76,No
CUST_04198,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.13,148.56,Yes
CUST_04199,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,117.82,249.67,Yes
CUST_04200,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,37.23,48.19,No
CUST_04201,Female,0,Yes,Yes,65,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,53.75,3519.2,No
CUST_04202,Female,0,No,No,46,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),90.1,4159.21,No
CUST_04203,Female,0,Yes,No,59,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),32.33,1911.23,No
CUST_04204,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),35.39,281.88,Yes
CUST_04205,Female,0,Yes,Yes,66,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),107.41,7118.38,Yes
CUST_04206,Female,0,No,No,15,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,51.87,788.59,No
CUST_04207,Female,1,No,No,72,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.89,6213.16,Yes
CUST_04208,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),105.59,5010.62,No
CUST_04209,Female,0,Yes,Yes,40,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,117.27,4738.48,No
CUST_04210,Female,1,Yes,Yes,42,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,39.45,1683.46,No
CUST_04211,Male,0,Yes,No,51,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),30.54,1562.37,No
CUST_04212,Female,0,Yes,No,35,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),93.56,3297.34,No
CUST_04213,Male,0,No,No,41,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,37.2,1526.41,No
CUST_04214,Male,0,No,No,57,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,77.18,4419.99,No
CUST_04215,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,72.33,2794.0,No
CUST_04216,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),75.11,5431.45,No
CUST_04217,Female,0,No,Yes,8,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.28,701.76,No
CUST_04218,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.79,6609.73,No
CUST_04219,Female,0,No,Yes,4,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,45.73,183.68,No
CUST_04220,Female,0,No,No,48,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,74.63,3632.14,No
CUST_04221,Male,0,Yes,No,52,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,52.34,2738.69,Yes
CUST_04222,Female,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,50.51,1933.38,No
CUST_04223,Male,0,No,Yes,5,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.08,128.98,No
CUST_04224,Male,0,Yes,No,70,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),79.14,5577.0,No
CUST_04225,Female,0,No,Yes,24,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),117.2,2825.26,No
CUST_04226,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.65,1652.22,No
CUST_04227,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),42.76,1128.52,No
CUST_04228,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),91.04,297.18,No
CUST_04229,Female,1,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,48.33,104.72,No
CUST_04230,Female,0,No,No,2,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),94.87,215.25,No
CUST_04231,Male,0,Yes,Yes,22,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,105.2,2316.84,No
CUST_04232,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,52.1,3741.21,Yes
CUST_04233,Female,1,No,No,4,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,18.22,104.28,No
CUST_04234,Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.11,1913.32,No
CUST_04235,Female,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,39.0,2759.8,Yes
CUST_04236,Female,0,No,No,52,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),81.1,4226.24,No
CUST_04237,Female,1,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.59,1499.41,No
CUST_04238,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.68,596.83,No
CUST_04239,Female,0,Yes,Yes,36,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,72.2,2617.77,No
CUST_04240,Male,1,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,107.22,2815.3,No
CUST_04241,Female,0,Yes,No,28,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,64.04,1801.16,Yes
CUST_04242,Male,0,No,Yes,5,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,56.38,320.77,Yes
CUST_04243,Female,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),36.21,697.23,No
CUST_04244,Male,1,Yes,Yes,15,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,57.51,878.44,No
CUST_04245,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,51.75,2989.63,Yes
CUST_04246,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,119.48,602.01,No
CUST_04247,Male,0,Yes,Yes,37,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),21.11,793.33,No
CUST_04248,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),42.36,955.07,No
CUST_04249,Male,1,Yes,No,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,25.0,1319.33,No
CUST_04250,Male,0,No,No,15,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),105.46,1612.83,No
CUST_04251,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,60.57,1057.76,Yes
CUST_04252,Female,0,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.22,5064.56,No
CUST_04253,Male,0,No,No,45,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,88.6,3993.57,Yes
CUST_04254,Female,0,No,Yes,63,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),112.66,7100.12,No
CUST_04255,Female,0,No,Yes,28,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,20.42,619.5,No
CUST_04256,Female,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,39.15,2342.07,Yes
CUST_04257,Female,0,Yes,Yes,21,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),89.61,1924.53,No
CUST_04258,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),77.69,3290.16,Yes
CUST_04259,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,88.86,6140.71,No
CUST_04260,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.7,1335.21,No
CUST_04261,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),77.26,5279.23,No
CUST_04262,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),113.12,812.27,Yes
CUST_04263,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,111.97,4497.46,No
CUST_04264,Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),21.88,907.53,Yes
CUST_04265,Male,0,Yes,No,43,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,60.19,2619.24,No
CUST_04266,Male,1,No,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,70.08,3581.57,No
CUST_04267,Male,1,Yes,No,23,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,54.51,1294.46,No
CUST_04268,Female,0,Yes,Yes,32,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),23.05,769.56,No
CUST_04269,Male,1,Yes,Yes,31,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),66.17,2078.2,No
CUST_04270,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,117.52,2035.3,Yes
CUST_04271,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),25.37,1478.89,No
CUST_04272,Female,1,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,101.3,3591.53,Yes
CUST_04273,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),37.96,1152.23,No
CUST_04274,Female,0,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),76.83,4930.46,No
CUST_04275,Male,0,Yes,No,53,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,57.48,3087.03,Yes
CUST_04276,Male,0,No,Yes,51,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.6,2750.24,Yes
CUST_04277,Male,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.78,3992.48,Yes
CUST_04278,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),117.29,720.17,No
CUST_04279,Male,1,No,Yes,34,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),57.44,1980.5,No
CUST_04280,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),83.33,4677.75,No
CUST_04281,Female,0,No,Yes,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),74.75,1905.43,No
CUST_04282,Female,0,No,No,13,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),25.85,344.35,No
CUST_04283,Female,0,Yes,No,63,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),22.2,1443.47,No
CUST_04284,Female,0,No,No,66,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),96.89,6413.14,No
CUST_04285,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),58.24,314.79,No
CUST_04286,Female,1,No,No,11,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,49.37,544.3,No
CUST_04287,Female,1,No,Yes,44,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,118.53,5264.08,Yes
CUST_04288,Male,0,Yes,Yes,69,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,26.69,1882.51,No
CUST_04289,Male,1,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,45.44,113.24,No
CUST_04290,Female,0,No,Yes,40,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,105.39,4261.76,No
CUST_04291,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),60.33,2278.76,No
CUST_04292,Female,0,Yes,Yes,49,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),77.59,3828.72,No
CUST_04293,Female,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,22.93,837.35,No
CUST_04294,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),111.87,7855.24,Yes
CUST_04295,Male,0,Yes,Yes,34,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,31.97,1103.07,No
CUST_04296,Female,0,Yes,No,58,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),39.76,2328.67,No
CUST_04297,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,33.99,1303.32,Yes
CUST_04298,Female,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),68.75,4138.8,No
CUST_04299,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,101.32,1257.78,No
CUST_04300,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),45.23,1494.0,No
CUST_04301,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,32.52,170.32,No
CUST_04302,Female,0,Yes,No,33,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),59.81,2000.16,No
CUST_04303,Female,0,No,Yes,43,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.13,5107.74,Yes
CUST_04304,Female,0,No,Yes,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.13,213.13,No
CUST_04305,Male,0,No,Yes,51,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,69.41,3542.02,Yes
CUST_04306,Female,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.28,1762.31,Yes
CUST_04307,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,100.29,3937.58,Yes
CUST_04308,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,94.11,2184.42,No
CUST_04309,Female,0,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.59,1087.6,No
CUST_04310,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,65.11,2878.19,No
CUST_04311,Male,0,No,Yes,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,26.03,955.91,No
